item_prod_code,item_prod_name,name_biomass,year,use_share,burn_share,source,to_be_revised
651,Forage products,"Fodder, other",1900,0,0,Spain_Hist,TRUE
651,Forage products,"Fodder, other",1910,0,0,Spain_Hist,TRUE
651,Forage products,"Fodder, other",1922,0,0,Spain_Hist,TRUE
651,Forage products,"Fodder, other",1933,0,0,Spain_Hist,TRUE
651,Forage products,"Fodder, other",1940,0,0,Spain_Hist,TRUE
651,Forage products,"Fodder, other",1950,0,0,Spain_Hist,TRUE
651,Forage products,"Fodder, other",1960,0,0,Spain_Hist,TRUE
651,Forage products,"Fodder, other",1970,0,0,Spain_Hist,TRUE
651,Forage products,"Fodder, other",1980,0,0,Spain_Hist,TRUE
651,Forage products,"Fodder, other",1990,0,0,Spain_Hist,TRUE
651,Forage products,"Fodder, other",2000,0,0,Spain_Hist,TRUE
651,Forage products,"Fodder, other",2008,0,0,Spain_Hist,TRUE
655,Vegetables and roots fodder,"Fodder, other",1900,0,0,Spain_Hist,TRUE
655,Vegetables and roots fodder,"Fodder, other",1910,0,0,Spain_Hist,TRUE
655,Vegetables and roots fodder,"Fodder, other",1922,0,0,Spain_Hist,TRUE
655,Vegetables and roots fodder,"Fodder, other",1933,0,0,Spain_Hist,TRUE
655,Vegetables and roots fodder,"Fodder, other",1940,0,0,Spain_Hist,TRUE
655,Vegetables and roots fodder,"Fodder, other",1950,0,0,Spain_Hist,TRUE
655,Vegetables and roots fodder,"Fodder, other",1960,0,0,Spain_Hist,TRUE
655,Vegetables and roots fodder,"Fodder, other",1970,0,0,Spain_Hist,TRUE
655,Vegetables and roots fodder,"Fodder, other",1980,0,0,Spain_Hist,TRUE
655,Vegetables and roots fodder,"Fodder, other",1990,0,0,Spain_Hist,TRUE
655,Vegetables and roots fodder,"Fodder, other",2000,0,0,Spain_Hist,TRUE
655,Vegetables and roots fodder,"Fodder, other",2008,0,0,Spain_Hist,TRUE
656,"Coffee, green",Coffee,1900,0.836700022341323,0.0418350011170662,Spain_Hist,TRUE
656,"Coffee, green",Coffee,1910,0.847110910708931,0.0423555455354465,Spain_Hist,TRUE
656,"Coffee, green",Coffee,1922,0.844085896905837,0.0422042948452919,Spain_Hist,TRUE
656,"Coffee, green",Coffee,1933,0.801144240797385,0.0400572120398692,Spain_Hist,TRUE
656,"Coffee, green",Coffee,1940,0.80474811631487,0.0402374058157435,Spain_Hist,TRUE
656,"Coffee, green",Coffee,1950,0.740636895438313,0.0740636895438313,Spain_Hist,TRUE
656,"Coffee, green",Coffee,1960,0.538792981223268,0.16163789436698,Spain_Hist,TRUE
656,"Coffee, green",Coffee,1970,0.54383569950757,0.271917849753785,Spain_Hist,TRUE
656,"Coffee, green",Coffee,1980,0.555269409320678,0.277634704660339,Spain_Hist,TRUE
656,"Coffee, green",Coffee,1990,0.541652902790052,0.270826451395026,Spain_Hist,TRUE
656,"Coffee, green",Coffee,2000,0.518178752704189,0.259089376352094,Spain_Hist,TRUE
656,"Coffee, green",Coffee,2008,0.518518518518519,0.259259259259259,Spain_Hist,TRUE
677,Hop cones,Hop,1900,0,0,Spain_Hist,TRUE
677,Hop cones,Hop,1910,0,0,Spain_Hist,TRUE
677,Hop cones,Hop,1922,0,0,Spain_Hist,TRUE
677,Hop cones,Hop,1933,0,0,Spain_Hist,TRUE
677,Hop cones,Hop,1940,0,0,Spain_Hist,TRUE
677,Hop cones,Hop,1950,0,0,Spain_Hist,TRUE
677,Hop cones,Hop,1960,0,0.25,Spain_Hist,TRUE
677,Hop cones,Hop,1970,0,0.5,Spain_Hist,TRUE
677,Hop cones,Hop,1980,0,0.5,Spain_Hist,TRUE
677,Hop cones,Hop,1990,0,0.5,Spain_Hist,TRUE
677,Hop cones,Hop,2000,0,0.33,Spain_Hist,TRUE
677,Hop cones,Hop,2008,0,0.165,Spain_Hist,TRUE
687,"Pepper (Piper spp.), raw","Spices, Other",1900,0,0,Spain_Hist,TRUE
687,"Pepper (Piper spp.), raw","Spices, Other",1910,0,0,Spain_Hist,TRUE
687,"Pepper (Piper spp.), raw","Spices, Other",1922,0,0,Spain_Hist,TRUE
687,"Pepper (Piper spp.), raw","Spices, Other",1933,0,0,Spain_Hist,TRUE
687,"Pepper (Piper spp.), raw","Spices, Other",1940,0,0,Spain_Hist,TRUE
687,"Pepper (Piper spp.), raw","Spices, Other",1950,0,0.125,Spain_Hist,TRUE
687,"Pepper (Piper spp.), raw","Spices, Other",1960,0,0.25,Spain_Hist,TRUE
687,"Pepper (Piper spp.), raw","Spices, Other",1970,0,0.5,Spain_Hist,TRUE
687,"Pepper (Piper spp.), raw","Spices, Other",1980,0,0.5,Spain_Hist,TRUE
687,"Pepper (Piper spp.), raw","Spices, Other",1990,0,0.5,Spain_Hist,TRUE
687,"Pepper (Piper spp.), raw","Spices, Other",2000,0,0.33,Spain_Hist,TRUE
687,"Pepper (Piper spp.), raw","Spices, Other",2008,0,0.165,Spain_Hist,TRUE
689,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","Chili pepper and peppers, dry",1900,0,0,Spain_Hist,TRUE
689,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","Chili pepper and peppers, dry",1910,0,0,Spain_Hist,TRUE
689,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","Chili pepper and peppers, dry",1922,0.1,0,Spain_Hist,TRUE
689,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","Chili pepper and peppers, dry",1933,0,0,Spain_Hist,TRUE
689,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","Chili pepper and peppers, dry",1940,0,0,Spain_Hist,TRUE
689,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","Chili pepper and peppers, dry",1950,0,0,Spain_Hist,TRUE
689,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","Chili pepper and peppers, dry",1960,0,0,Spain_Hist,TRUE
689,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","Chili pepper and peppers, dry",1970,0.1,0.45,Spain_Hist,TRUE
689,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","Chili pepper and peppers, dry",1980,0.1,0.45,Spain_Hist,TRUE
689,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","Chili pepper and peppers, dry",1990,0.1,0.45,Spain_Hist,TRUE
689,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","Chili pepper and peppers, dry",2000,0.1,0.18,Spain_Hist,TRUE
689,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","Chili pepper and peppers, dry",2008,0.1,0.18,Spain_Hist,TRUE
692,"Vanilla, raw","Spices, Other",1900,0,0,Spain_Hist,TRUE
692,"Vanilla, raw","Spices, Other",1910,0,0,Spain_Hist,TRUE
692,"Vanilla, raw","Spices, Other",1922,0,0,Spain_Hist,TRUE
692,"Vanilla, raw","Spices, Other",1933,0,0,Spain_Hist,TRUE
692,"Vanilla, raw","Spices, Other",1940,0,0,Spain_Hist,TRUE
692,"Vanilla, raw","Spices, Other",1950,0,0.125,Spain_Hist,TRUE
692,"Vanilla, raw","Spices, Other",1960,0,0.25,Spain_Hist,TRUE
692,"Vanilla, raw","Spices, Other",1970,0,0.5,Spain_Hist,TRUE
692,"Vanilla, raw","Spices, Other",1980,0,0.5,Spain_Hist,TRUE
692,"Vanilla, raw","Spices, Other",1990,0,0.5,Spain_Hist,TRUE
692,"Vanilla, raw","Spices, Other",2000,0,0.33,Spain_Hist,TRUE
692,"Vanilla, raw","Spices, Other",2008,0,0.165,Spain_Hist,TRUE
693,"Cinnamon and cinnamon-tree flowers, raw","Spices, Other",1900,0,0,Spain_Hist,TRUE
693,"Cinnamon and cinnamon-tree flowers, raw","Spices, Other",1910,0,0,Spain_Hist,TRUE
693,"Cinnamon and cinnamon-tree flowers, raw","Spices, Other",1922,0,0,Spain_Hist,TRUE
693,"Cinnamon and cinnamon-tree flowers, raw","Spices, Other",1933,0,0,Spain_Hist,TRUE
693,"Cinnamon and cinnamon-tree flowers, raw","Spices, Other",1940,0,0,Spain_Hist,TRUE
693,"Cinnamon and cinnamon-tree flowers, raw","Spices, Other",1950,0,0.125,Spain_Hist,TRUE
693,"Cinnamon and cinnamon-tree flowers, raw","Spices, Other",1960,0,0.25,Spain_Hist,TRUE
693,"Cinnamon and cinnamon-tree flowers, raw","Spices, Other",1970,0,0.5,Spain_Hist,TRUE
693,"Cinnamon and cinnamon-tree flowers, raw","Spices, Other",1980,0,0.5,Spain_Hist,TRUE
693,"Cinnamon and cinnamon-tree flowers, raw","Spices, Other",1990,0,0.5,Spain_Hist,TRUE
693,"Cinnamon and cinnamon-tree flowers, raw","Spices, Other",2000,0,0.33,Spain_Hist,TRUE
693,"Cinnamon and cinnamon-tree flowers, raw","Spices, Other",2008,0,0.165,Spain_Hist,TRUE
698,"Cloves (whole stems), raw","Spices, Other",1900,0,0,Spain_Hist,TRUE
698,"Cloves (whole stems), raw","Spices, Other",1910,0,0,Spain_Hist,TRUE
698,"Cloves (whole stems), raw","Spices, Other",1922,0,0,Spain_Hist,TRUE
698,"Cloves (whole stems), raw","Spices, Other",1933,0,0,Spain_Hist,TRUE
698,"Cloves (whole stems), raw","Spices, Other",1940,0,0,Spain_Hist,TRUE
698,"Cloves (whole stems), raw","Spices, Other",1950,0,0.125,Spain_Hist,TRUE
698,"Cloves (whole stems), raw","Spices, Other",1960,0,0.25,Spain_Hist,TRUE
698,"Cloves (whole stems), raw","Spices, Other",1970,0,0.5,Spain_Hist,TRUE
698,"Cloves (whole stems), raw","Spices, Other",1980,0,0.5,Spain_Hist,TRUE
698,"Cloves (whole stems), raw","Spices, Other",1990,0,0.5,Spain_Hist,TRUE
698,"Cloves (whole stems), raw","Spices, Other",2000,0,0.33,Spain_Hist,TRUE
698,"Cloves (whole stems), raw","Spices, Other",2008,0,0.165,Spain_Hist,TRUE
702,"Nutmeg, mace, cardamoms, raw","Spices, Other",1900,0,0,Spain_Hist,TRUE
702,"Nutmeg, mace, cardamoms, raw","Spices, Other",1910,0,0,Spain_Hist,TRUE
702,"Nutmeg, mace, cardamoms, raw","Spices, Other",1922,0,0,Spain_Hist,TRUE
702,"Nutmeg, mace, cardamoms, raw","Spices, Other",1933,0,0,Spain_Hist,TRUE
702,"Nutmeg, mace, cardamoms, raw","Spices, Other",1940,0,0,Spain_Hist,TRUE
702,"Nutmeg, mace, cardamoms, raw","Spices, Other",1950,0,0.125,Spain_Hist,TRUE
702,"Nutmeg, mace, cardamoms, raw","Spices, Other",1960,0,0.25,Spain_Hist,TRUE
702,"Nutmeg, mace, cardamoms, raw","Spices, Other",1970,0,0.5,Spain_Hist,TRUE
702,"Nutmeg, mace, cardamoms, raw","Spices, Other",1980,0,0.5,Spain_Hist,TRUE
702,"Nutmeg, mace, cardamoms, raw","Spices, Other",1990,0,0.5,Spain_Hist,TRUE
702,"Nutmeg, mace, cardamoms, raw","Spices, Other",2000,0,0.33,Spain_Hist,TRUE
702,"Nutmeg, mace, cardamoms, raw","Spices, Other",2008,0,0.165,Spain_Hist,TRUE
71,Rye,Rye,1900,0.856740440747945,0,Spain_Hist,TRUE
71,Rye,Rye,1910,0.856740440747945,0,Spain_Hist,TRUE
71,Rye,Rye,1922,0.856740440747945,0,Spain_Hist,TRUE
71,Rye,Rye,1933,0.831115298568104,0,Spain_Hist,TRUE
71,Rye,Rye,1940,0.84890142295875,0,Spain_Hist,TRUE
71,Rye,Rye,1950,0.885563792912036,0.00137323448505557,Spain_Hist,TRUE
71,Rye,Rye,1960,0.833671473430754,0.00582149842992363,Spain_Hist,TRUE
71,Rye,Rye,1970,0.931400632985321,0.0048705550580422,Spain_Hist,TRUE
71,Rye,Rye,1980,0.703397227277956,0.0210587968632651,Spain_Hist,TRUE
71,Rye,Rye,1990,0.547190937948428,0.0321494434056616,Spain_Hist,TRUE
71,Rye,Rye,2000,0.562141115103916,0.00788145992812951,Spain_Hist,TRUE
71,Rye,Rye,2008,0.421684793879505,0.00693978247344595,Spain_Hist,TRUE
711,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","Spices, Other",1900,0,0,Spain_Hist,TRUE
711,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","Spices, Other",1910,0,0,Spain_Hist,TRUE
711,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","Spices, Other",1922,0,0,Spain_Hist,TRUE
711,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","Spices, Other",1933,0,0,Spain_Hist,TRUE
711,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","Spices, Other",1940,0,0,Spain_Hist,TRUE
711,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","Spices, Other",1950,0,0.125,Spain_Hist,TRUE
711,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","Spices, Other",1960,0,0.25,Spain_Hist,TRUE
711,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","Spices, Other",1970,0,0.5,Spain_Hist,TRUE
711,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","Spices, Other",1980,0,0.5,Spain_Hist,TRUE
711,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","Spices, Other",1990,0,0.5,Spain_Hist,TRUE
711,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","Spices, Other",2000,0,0.33,Spain_Hist,TRUE
711,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","Spices, Other",2008,0,0.165,Spain_Hist,TRUE
720,"Ginger, raw","Spices, Other",1900,0,0,Spain_Hist,TRUE
720,"Ginger, raw","Spices, Other",1910,0,0,Spain_Hist,TRUE
720,"Ginger, raw","Spices, Other",1922,0,0,Spain_Hist,TRUE
720,"Ginger, raw","Spices, Other",1933,0,0,Spain_Hist,TRUE
720,"Ginger, raw","Spices, Other",1940,0,0,Spain_Hist,TRUE
720,"Ginger, raw","Spices, Other",1950,0,0.125,Spain_Hist,TRUE
720,"Ginger, raw","Spices, Other",1960,0,0.25,Spain_Hist,TRUE
720,"Ginger, raw","Spices, Other",1970,0,0.5,Spain_Hist,TRUE
720,"Ginger, raw","Spices, Other",1980,0,0.5,Spain_Hist,TRUE
720,"Ginger, raw","Spices, Other",1990,0,0.5,Spain_Hist,TRUE
720,"Ginger, raw","Spices, Other",2000,0,0.33,Spain_Hist,TRUE
720,"Ginger, raw","Spices, Other",2008,0,0.165,Spain_Hist,TRUE
723,"Other stimulant, spice and aromatic crops, n.e.c.","Spices, Other",1900,0,0,Spain_Hist,TRUE
723,"Other stimulant, spice and aromatic crops, n.e.c.","Spices, Other",1910,0,0,Spain_Hist,TRUE
723,"Other stimulant, spice and aromatic crops, n.e.c.","Spices, Other",1922,0,0,Spain_Hist,TRUE
723,"Other stimulant, spice and aromatic crops, n.e.c.","Spices, Other",1933,0,0,Spain_Hist,TRUE
723,"Other stimulant, spice and aromatic crops, n.e.c.","Spices, Other",1940,0,0,Spain_Hist,TRUE
723,"Other stimulant, spice and aromatic crops, n.e.c.","Spices, Other",1950,0,0.125,Spain_Hist,TRUE
723,"Other stimulant, spice and aromatic crops, n.e.c.","Spices, Other",1960,0,0.25,Spain_Hist,TRUE
723,"Other stimulant, spice and aromatic crops, n.e.c.","Spices, Other",1970,0,0.5,Spain_Hist,TRUE
723,"Other stimulant, spice and aromatic crops, n.e.c.","Spices, Other",1980,0,0.5,Spain_Hist,TRUE
723,"Other stimulant, spice and aromatic crops, n.e.c.","Spices, Other",1990,0,0.5,Spain_Hist,TRUE
723,"Other stimulant, spice and aromatic crops, n.e.c.","Spices, Other",2000,0,0.33,Spain_Hist,TRUE
723,"Other stimulant, spice and aromatic crops, n.e.c.","Spices, Other",2008,0,0.165,Spain_Hist,TRUE
748,"Peppermint, spearmint",Peppermint,1900,0,0,Spain_Hist,TRUE
748,"Peppermint, spearmint",Peppermint,1910,0,0,Spain_Hist,TRUE
748,"Peppermint, spearmint",Peppermint,1922,0,0,Spain_Hist,TRUE
748,"Peppermint, spearmint",Peppermint,1933,0,0,Spain_Hist,TRUE
748,"Peppermint, spearmint",Peppermint,1940,0,0,Spain_Hist,TRUE
748,"Peppermint, spearmint",Peppermint,1950,0,0.125,Spain_Hist,TRUE
748,"Peppermint, spearmint",Peppermint,1960,0,0.25,Spain_Hist,TRUE
748,"Peppermint, spearmint",Peppermint,1970,0,0.5,Spain_Hist,TRUE
748,"Peppermint, spearmint",Peppermint,1980,0,0.5,Spain_Hist,TRUE
748,"Peppermint, spearmint",Peppermint,1990,0,0.5,Spain_Hist,TRUE
748,"Peppermint, spearmint",Peppermint,2000,0,0.33,Spain_Hist,TRUE
748,"Peppermint, spearmint",Peppermint,2008,0,0.165,Spain_Hist,TRUE
75,Oats,Oats,1900,0.566606363471732,0,Spain_Hist,TRUE
75,Oats,Oats,1910,0.566606363471732,0,Spain_Hist,TRUE
75,Oats,Oats,1922,0.565095874981737,0,Spain_Hist,TRUE
75,Oats,Oats,1933,0.567044590407387,0,Spain_Hist,TRUE
75,Oats,Oats,1940,0.608227399629905,0,Spain_Hist,TRUE
75,Oats,Oats,1950,0.717441839831065,0.00339069792202722,Spain_Hist,TRUE
75,Oats,Oats,1960,0.789145632795005,0.00737990285217483,Spain_Hist,TRUE
75,Oats,Oats,1970,0.660507275694706,0.0241039834256759,Spain_Hist,TRUE
75,Oats,Oats,1980,0.564366969828992,0.0309299451421416,Spain_Hist,TRUE
75,Oats,Oats,1990,0.42147566015752,0.0410752281288161,Spain_Hist,TRUE
75,Oats,Oats,2000,0.46602115511175,0.00961161920798851,Spain_Hist,TRUE
75,Oats,Oats,2008,0.385258761824133,0.0073768948581104,Spain_Hist,TRUE
754,"Pyrethrum, dried flowers","Spices, Other",1900,0,0,Spain_Hist,TRUE
754,"Pyrethrum, dried flowers","Spices, Other",1910,0,0,Spain_Hist,TRUE
754,"Pyrethrum, dried flowers","Spices, Other",1922,0,0,Spain_Hist,TRUE
754,"Pyrethrum, dried flowers","Spices, Other",1933,0,0,Spain_Hist,TRUE
754,"Pyrethrum, dried flowers","Spices, Other",1940,0,0,Spain_Hist,TRUE
754,"Pyrethrum, dried flowers","Spices, Other",1950,0,0.125,Spain_Hist,TRUE
754,"Pyrethrum, dried flowers","Spices, Other",1960,0,0.25,Spain_Hist,TRUE
754,"Pyrethrum, dried flowers","Spices, Other",1970,0,0.5,Spain_Hist,TRUE
754,"Pyrethrum, dried flowers","Spices, Other",1980,0,0.5,Spain_Hist,TRUE
754,"Pyrethrum, dried flowers","Spices, Other",1990,0,0.5,Spain_Hist,TRUE
754,"Pyrethrum, dried flowers","Spices, Other",2000,0,0.33,Spain_Hist,TRUE
754,"Pyrethrum, dried flowers","Spices, Other",2008,0,0.165,Spain_Hist,TRUE
767,"Cotton lint, ginned",Cotton fiber,1900,0,0,Spain_Hist,TRUE
767,"Cotton lint, ginned",Cotton fiber,1910,0,0,Spain_Hist,TRUE
767,"Cotton lint, ginned",Cotton fiber,1922,0,0,Spain_Hist,TRUE
767,"Cotton lint, ginned",Cotton fiber,1933,0,0,Spain_Hist,TRUE
767,"Cotton lint, ginned",Cotton fiber,1940,0,0,Spain_Hist,TRUE
767,"Cotton lint, ginned",Cotton fiber,1950,0,0.125,Spain_Hist,TRUE
767,"Cotton lint, ginned",Cotton fiber,1960,0,0.25,Spain_Hist,TRUE
767,"Cotton lint, ginned",Cotton fiber,1970,0,0.5,Spain_Hist,TRUE
767,"Cotton lint, ginned",Cotton fiber,1980,0,0.5,Spain_Hist,TRUE
767,"Cotton lint, ginned",Cotton fiber,1990,0,0.5,Spain_Hist,TRUE
767,"Cotton lint, ginned",Cotton fiber,2000,0,0.33,Spain_Hist,TRUE
767,"Cotton lint, ginned",Cotton fiber,2008,0,0.33,Spain_Hist,TRUE
772,Linum,"Fibres, other",1900,0,0,Spain_Hist,TRUE
772,Linum,"Fibres, other",1910,0,0,Spain_Hist,TRUE
772,Linum,"Fibres, other",1922,0,0,Spain_Hist,TRUE
772,Linum,"Fibres, other",1933,0,0,Spain_Hist,TRUE
772,Linum,"Fibres, other",1940,0,0,Spain_Hist,TRUE
772,Linum,"Fibres, other",1950,0,0,Spain_Hist,TRUE
772,Linum,"Fibres, other",1960,0,0,Spain_Hist,TRUE
772,Linum,"Fibres, other",1970,0,0,Spain_Hist,TRUE
772,Linum,"Fibres, other",1980,0,0,Spain_Hist,TRUE
772,Linum,"Fibres, other",1990,0,0,Spain_Hist,TRUE
772,Linum,"Fibres, other",2000,0,0,Spain_Hist,TRUE
772,Linum,"Fibres, other",2008,0,0,Spain_Hist,TRUE
773,"Flax, processed but not spun",Flax fibre and tow,1900,0,0,Spain_Hist,TRUE
773,"Flax, processed but not spun",Flax fibre and tow,1910,0,0,Spain_Hist,TRUE
773,"Flax, processed but not spun",Flax fibre and tow,1922,0,0,Spain_Hist,TRUE
773,"Flax, processed but not spun",Flax fibre and tow,1933,0,0,Spain_Hist,TRUE
773,"Flax, processed but not spun",Flax fibre and tow,1940,0,0,Spain_Hist,TRUE
773,"Flax, processed but not spun",Flax fibre and tow,1950,0,0,Spain_Hist,TRUE
773,"Flax, processed but not spun",Flax fibre and tow,1960,0,0,Spain_Hist,TRUE
773,"Flax, processed but not spun",Flax fibre and tow,1970,0,0,Spain_Hist,TRUE
773,"Flax, processed but not spun",Flax fibre and tow,1980,0,0,Spain_Hist,TRUE
773,"Flax, processed but not spun",Flax fibre and tow,1990,0,0,Spain_Hist,TRUE
773,"Flax, processed but not spun",Flax fibre and tow,2000,0,0,Spain_Hist,TRUE
773,"Flax, processed but not spun",Flax fibre and tow,2008,0,0,Spain_Hist,TRUE
776,Hemp,"Fibres, other",1900,0,0,Spain_Hist,TRUE
776,Hemp,"Fibres, other",1910,0,0,Spain_Hist,TRUE
776,Hemp,"Fibres, other",1922,0,0,Spain_Hist,TRUE
776,Hemp,"Fibres, other",1933,0,0,Spain_Hist,TRUE
776,Hemp,"Fibres, other",1940,0,0,Spain_Hist,TRUE
776,Hemp,"Fibres, other",1950,0,0,Spain_Hist,TRUE
776,Hemp,"Fibres, other",1960,0,0,Spain_Hist,TRUE
776,Hemp,"Fibres, other",1970,0,0,Spain_Hist,TRUE
776,Hemp,"Fibres, other",1980,0,0,Spain_Hist,TRUE
776,Hemp,"Fibres, other",1990,0,0,Spain_Hist,TRUE
776,Hemp,"Fibres, other",2000,0,0,Spain_Hist,TRUE
776,Hemp,"Fibres, other",2008,0,0,Spain_Hist,TRUE
777,"True hemp, raw or retted","Fibres, other",1900,0,0,Spain_Hist,TRUE
777,"True hemp, raw or retted","Fibres, other",1910,0,0,Spain_Hist,TRUE
777,"True hemp, raw or retted","Fibres, other",1922,0,0,Spain_Hist,TRUE
777,"True hemp, raw or retted","Fibres, other",1933,0,0,Spain_Hist,TRUE
777,"True hemp, raw or retted","Fibres, other",1940,0,0,Spain_Hist,TRUE
777,"True hemp, raw or retted","Fibres, other",1950,0,0,Spain_Hist,TRUE
777,"True hemp, raw or retted","Fibres, other",1960,0,0,Spain_Hist,TRUE
777,"True hemp, raw or retted","Fibres, other",1970,0,0,Spain_Hist,TRUE
777,"True hemp, raw or retted","Fibres, other",1980,0,0,Spain_Hist,TRUE
777,"True hemp, raw or retted","Fibres, other",1990,0,0,Spain_Hist,TRUE
777,"True hemp, raw or retted","Fibres, other",2000,0,0,Spain_Hist,TRUE
777,"True hemp, raw or retted","Fibres, other",2008,0,0,Spain_Hist,TRUE
778,"Kapok fibre, raw","Fibres, other",1900,0,0,Spain_Hist,TRUE
778,"Kapok fibre, raw","Fibres, other",1910,0,0,Spain_Hist,TRUE
778,"Kapok fibre, raw","Fibres, other",1922,0,0,Spain_Hist,TRUE
778,"Kapok fibre, raw","Fibres, other",1933,0,0,Spain_Hist,TRUE
778,"Kapok fibre, raw","Fibres, other",1940,0,0,Spain_Hist,TRUE
778,"Kapok fibre, raw","Fibres, other",1950,0,0,Spain_Hist,TRUE
778,"Kapok fibre, raw","Fibres, other",1960,0,0,Spain_Hist,TRUE
778,"Kapok fibre, raw","Fibres, other",1970,0,0,Spain_Hist,TRUE
778,"Kapok fibre, raw","Fibres, other",1980,0,0,Spain_Hist,TRUE
778,"Kapok fibre, raw","Fibres, other",1990,0,0,Spain_Hist,TRUE
778,"Kapok fibre, raw","Fibres, other",2000,0,0,Spain_Hist,TRUE
778,"Kapok fibre, raw","Fibres, other",2008,0,0,Spain_Hist,TRUE
780,"Jute, raw or retted","Fibres, other",1900,0,0,Spain_Hist,TRUE
780,"Jute, raw or retted","Fibres, other",1910,0,0,Spain_Hist,TRUE
780,"Jute, raw or retted","Fibres, other",1922,0,0,Spain_Hist,TRUE
780,"Jute, raw or retted","Fibres, other",1933,0,0,Spain_Hist,TRUE
780,"Jute, raw or retted","Fibres, other",1940,0,0,Spain_Hist,TRUE
780,"Jute, raw or retted","Fibres, other",1950,0,0,Spain_Hist,TRUE
780,"Jute, raw or retted","Fibres, other",1960,0,0,Spain_Hist,TRUE
780,"Jute, raw or retted","Fibres, other",1970,0,0,Spain_Hist,TRUE
780,"Jute, raw or retted","Fibres, other",1980,0,0,Spain_Hist,TRUE
780,"Jute, raw or retted","Fibres, other",1990,0,0,Spain_Hist,TRUE
780,"Jute, raw or retted","Fibres, other",2000,0,0,Spain_Hist,TRUE
780,"Jute, raw or retted","Fibres, other",2008,0,0,Spain_Hist,TRUE
782,"Kenaf, and other textile bast fibres, raw or retted","Fibres, other",1900,0,0,Spain_Hist,TRUE
782,"Kenaf, and other textile bast fibres, raw or retted","Fibres, other",1910,0,0,Spain_Hist,TRUE
782,"Kenaf, and other textile bast fibres, raw or retted","Fibres, other",1922,0,0,Spain_Hist,TRUE
782,"Kenaf, and other textile bast fibres, raw or retted","Fibres, other",1933,0,0,Spain_Hist,TRUE
782,"Kenaf, and other textile bast fibres, raw or retted","Fibres, other",1940,0,0,Spain_Hist,TRUE
782,"Kenaf, and other textile bast fibres, raw or retted","Fibres, other",1950,0,0,Spain_Hist,TRUE
782,"Kenaf, and other textile bast fibres, raw or retted","Fibres, other",1960,0,0,Spain_Hist,TRUE
782,"Kenaf, and other textile bast fibres, raw or retted","Fibres, other",1970,0,0,Spain_Hist,TRUE
782,"Kenaf, and other textile bast fibres, raw or retted","Fibres, other",1980,0,0,Spain_Hist,TRUE
782,"Kenaf, and other textile bast fibres, raw or retted","Fibres, other",1990,0,0,Spain_Hist,TRUE
782,"Kenaf, and other textile bast fibres, raw or retted","Fibres, other",2000,0,0,Spain_Hist,TRUE
782,"Kenaf, and other textile bast fibres, raw or retted","Fibres, other",2008,0,0,Spain_Hist,TRUE
788,"Ramie, raw or retted","Fibres, other",1900,0,0,Spain_Hist,TRUE
788,"Ramie, raw or retted","Fibres, other",1910,0,0,Spain_Hist,TRUE
788,"Ramie, raw or retted","Fibres, other",1922,0,0,Spain_Hist,TRUE
788,"Ramie, raw or retted","Fibres, other",1933,0,0,Spain_Hist,TRUE
788,"Ramie, raw or retted","Fibres, other",1940,0,0,Spain_Hist,TRUE
788,"Ramie, raw or retted","Fibres, other",1950,0,0,Spain_Hist,TRUE
788,"Ramie, raw or retted","Fibres, other",1960,0,0,Spain_Hist,TRUE
788,"Ramie, raw or retted","Fibres, other",1970,0,0,Spain_Hist,TRUE
788,"Ramie, raw or retted","Fibres, other",1980,0,0,Spain_Hist,TRUE
788,"Ramie, raw or retted","Fibres, other",1990,0,0,Spain_Hist,TRUE
788,"Ramie, raw or retted","Fibres, other",2000,0,0,Spain_Hist,TRUE
788,"Ramie, raw or retted","Fibres, other",2008,0,0,Spain_Hist,TRUE
789,"Sisal, raw","Fibres, other",1900,0,0,Spain_Hist,TRUE
