item_prod_code,item_prod_name,name_biomass,name_biomass_code,equiv,category,bg_biomass_dm_kg_ha,root_shoot_ratio,product_dm_kgfm,residue_dm_kgfm,conventional_dm_kg_ha,organic_dm_kg_ha,gross_energy_product_edible_portion_mj_kgfm,gross_energy_product_residue_mj_kgfm,gross_energy_product_mj_kgfm,gross_energy_residue_mj_kg,product_kg_aerial_biomass_kg,residue_kg_aerial_biomass_fm_kg,residue_kg_product_fm_kg,carcass_to_live_weight,edible_portion,nitrogen_n_kgfm,lipids_g_kgfm,carbohydrates_g_kgfm,calcium_mg_kgfm,vitamin_a_microg_kgfm,edible_dm_kgfm,edible_c_kgfm,edible_n_kgfm,edible_p_kgfm,edible_k_kgfm,non_edible_dm_kgfm,non_edible_c_kgfm,non_edible_n_kgfm,non_edible_p_kgfm,non_edible_k_kgfm,product_n_kgdm,product_p_kgdm,product_k_kgdm,product_c_kgdm,residue_n_kgdm,residue_p_kgdm,residue_k_kgdm,residue_c_kgdm,residue_humified_c_kgc,dm_mg_m3,root_c_kgdm,root_humified_c_kgc,root_mass_c_kgdm,rhizodeposit_mass_c_kgdm,residue_c_n_ratio,root_n_kgdm,gross_energy_roots_mj_kgdm,rhizodeposit_n_kgn_krootn,fiber_g_kgfm,saturated_fatty_acids_g_kgfm,monounsaturated_fatty_acids_g_kgfm,polyunsaturated_fatty_acids_g_kgfm,polyunsaturated_fatty_acids_n3_g_kgfm,iron_mg_kgfm,zinc_mg_kgfm,magnesium_mg_kgfm,cadmium_microg_kgfm,vitamin_b12_microg_kgfm,vitamin_d_microg_kgfm,folate_microg_kgfm,vitamin_c_mg_kgfm,vitamin_e_mg_kgfm,flavonoids_mg_kgfm,carotenoids_mg_kgfm
125,"Cassava, fresh",Cassava,,Potato,Roots and tubers,500,0.15,0.416,0.3,232.075,873.3382333333333,3.939,4.261404000000001,6.916,3.51456,0.5394119943728476,0.4605880056271524,0.8622633333333333,,0.9,0.00144,3.665198237885462,329.8678414096916,164.9339207048458,0,,,,,,,,,,,0.003461538461538462,0.001129534691049185,0.008471510182868883,0.44,0.019,,,0.436894362191553,0.1153466666666667,,0.660027,0.1782459207459208,0.4400179319117839,0.220009,,0.010618367472052677,11.7152,0.6,0,0,0,0,0.3,6,4,350,14.1,0,0,0,40,0,150,15
94,Fonio,"Roots, other",149,Potato,Roots and tubers,600,0.15,0.3003333333333333,0.25,232.075,873.3382333333333,3.939,4.261404000000001,4.966348954666667,3.51456,0.5394119943728476,0.4605880056271524,0.8622633333333333,,0.9,0.005292217327459617,2.646108663729809,238.14977973568276,119.07488986784138,0,,,,,,,,,,,0.008799112769087276,0.001655878264398077,0.01352565831427601,0.42,0.019,,,0.4305,0.1153466666666667,,0.7260295876544434,0.1782459207459208,0.4400179319117839,0.2860116557426595,,0.013497519074400853,14.05824,0.7,0,0,0,0,0.3,6,4,350,14.1,0,0,0,40,0,150,15
135,Yautia,"Roots, other",149,Potato,Roots and tubers,600,0.15,0.3003333333333333,0.25,232.075,873.3382333333333,3.939,4.261404000000001,4.966348954666667,3.51456,0.5394119943728476,0.4605880056271524,0.8622633333333333,,0.9,0.005292217327459617,2.646108663729809,238.14977973568276,119.07488986784138,0,,,,,,,,,,,0.008799112769087276,0.001655878264398077,0.01352565831427601,0.42,0.019,,,0.4305,0.1153466666666667,,0.7260295876544434,0.1782459207459208,0.4400179319117839,0.2860116557426595,,0.013497519074400853,14.05824,0.7,0,0,0,0,0.3,6,4,350,14.1,0,0,0,40,0,150,15
136,Taro,"Roots, other",149,Potato,Roots and tubers,600,0.15,0.3003333333333333,0.25,232.075,873.3382333333333,3.939,4.261404000000001,4.966348954666667,3.51456,0.5394119943728476,0.4605880056271524,0.8622633333333333,,0.9,0.005292217327459617,2.646108663729809,238.14977973568276,119.07488986784138,0,,,,,,,,,,,0.008799112769087276,0.001655878264398077,0.01352565831427601,0.42,0.019,,,0.4305,0.1153466666666667,,0.7260295876544434,0.1782459207459208,0.4400179319117839,0.2860116557426595,,0.013497519074400853,14.05824,0.7,0,0,0,0,0.3,6,4,350,14.1,0,0,0,40,0,150,15
137,Yams,"Roots, other",149,Potato,Roots and tubers,600,0.15,0.3003333333333333,0.25,232.075,873.3382333333333,3.939,4.261404000000001,4.966348954666667,3.51456,0.5394119943728476,0.4605880056271524,0.8622633333333333,,0.9,0.005292217327459617,2.646108663729809,238.14977973568276,119.07488986784138,0,,,,,,,,,,,0.008799112769087276,0.001655878264398077,0.01352565831427601,0.42,0.019,,,0.4305,0.1153466666666667,,0.7260295876544434,0.1782459207459208,0.4400179319117839,0.2860116557426595,,0.013497519074400853,14.05824,0.7,0,0,0,0,0.3,6,4,350,14.1,0,0,0,40,0,150,15
149,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh","Roots, other",149,Potato,Roots and tubers,600,0.15,0.3003333333333333,0.25,232.075,873.3382333333333,3.939,4.261404000000001,4.966348954666667,3.51456,0.5394119943728476,0.4605880056271524,0.8622633333333333,,0.9,0.005292217327459617,2.646108663729809,238.14977973568276,119.07488986784138,0,,,,,,,,,,,0.008799112769087276,0.001655878264398077,0.01352565831427601,0.42,0.019,,,0.4305,0.1153466666666667,,0.7260295876544434,0.1782459207459208,0.4400179319117839,0.2860116557426595,,0.013497519074400853,14.05824,0.7,0,0,0,0,0.3,6,4,350,14.1,0,0,0,40,0,150,15
407,Leeks and other alliaceous vegetables,Leek,407,,Vegetables,500,0.15,0.129,0.205,212,1634.26375,1.891,2.2668912,2.02256192,3.602424,1,0,0,,0.65,0.0032,4,75,600,1230,,,,,,,,,,,0.024806201550387597,,,0.41,0.029,,,0.341,0.1153466666666667,,0.7260295876544434,0.1782459207459208,0.4400179319117839,0.2860116557426595,,0.024806201550387597,17.5728,0.7,28,0,0,2,1,9,2,110,7.27,0,0,960,180,7.3,150,0.3
402,"Onions and shallots, green",Onion,403,,Vegetables,500,0.15,0.06100000000000005,0.1985,212,1634.26375,,,0.995,3.4882008,0.6196097530819502,0.3803902469180497,0.6139190757181947,,1,0.00224,2,35,1140,0,,,,,,,,,,,0.0367213114754098,,,0.41,0.024,,,0.294,0.1153466666666667,,0.7260295876544434,0.1782459207459208,0.4400179319117839,0.2860116557426595,,0.03188224866215725,17.5728,0.7,18,0,0,0,0.1,2.7,2.6,42,12.7,0,0,70,69,4.5,450,0
403,"Onions and shallots, dry (excluding dehydrated)",Onion,403,,Vegetables,500,0.15,0.06100000000000005,0.1985,212,1634.26375,,,0.995,3.4882008,0.6196097530819502,0.3803902469180497,0.6139190757181947,,1,0.00224,2,35,1140,0,,,,,,,,,,,0.0367213114754098,,,0.41,0.024,,,0.294,0.1153466666666667,,0.7260295876544434,0.1782459207459208,0.4400179319117839,0.2860116557426595,,0.03188224866215725,17.5728,0.7,18,0,0,0,0.1,2.7,2.6,42,12.7,0,0,70,69,4.5,450,0
406,Green garlic,Garlic,406,,Vegetables,500,0.15,0.297,0.3,212,1634.26375,5.246,5.219121600000001,5.239549184,5.271840000000001,1,0.09090909090909091,0.1,,0.76,0.00848,3,230,114,0,,,,,,,,,,,0.02855218855218855,,,0.41,0.026125,,,0.35967,0.1153466666666667,,0.7260295876544434,0.1782459207459208,0.4400179319117839,0.2860116557426595,,0.03092718855218855,17.5728,0.7,12,0.5,0.3,1,1,12,11,241,7.27,0,0,48,140,1,75,0
367,Asparagus,Asparagus,367,,Vegetables,500,0.15,0.05300000000000005,0.3,212,1634.26375,0.8080000000000002,0.9313584000000009,0.8573433600000004,5.271840000000001,0.2178649237472767,0.7821350762527233,3.59,,0.6,0.00432,0,11,220,530,,,,,,,,,,,0.08150943396226408,,,0.41,0.026125,,,0.35967,0.1153466666666667,,0.7260295876544434,0.1782459207459208,0.4400179319117839,0.2860116557426595,,0.03819132548197475,17.5728,0.7,17,1,1,2,0,13,5.1,125,7.27,0,0,1130,216,20,150,0.5
358,Cabbages,"Cabbage, Broccoli",358,,Vegetables,,0.15,0.103,0.1766666666666667,212,1634.26375,1.454,1.8099984,1.5429996,3.104528,0.4482919111227142,0.5517080888772858,1.230689368218966,,0.85,0.00688,9,25.4,2120,8666,,,,,,,,,,,0.06679611650485437,,,0.41,0.028,,,0.3866666666666667,0.1153466666666667,,0.7260295876544434,0.1782459207459208,0.4400179319117839,0.2860116557426595,,0.04539198521210064,17.5728,0.7,31,1,0,3,0,6,4,60,7.27,0,0,780,490,2,325,4
393,Cauliflowers and broccoli,Cauliflower,393,,Vegetables,500,0.15,0.07599999999999996,0.21,212,1634.26375,1.111,1.335532799999999,1.15590656,3.690288,0.6514657980456027,0.3485342019543974,0.5349999999999999,,0.8,0.00352,2,31,220,0,,,,,,,,,,,0.04631578947368424,,,0.41,0.026125,,,0.35967,0.1153466666666667,,0.7260295876544434,0.1782459207459208,0.4400179319117839,0.2860116557426595,,0.039278608777644455,17.5728,0.7,23,0,0,1.4,0.2,5,6,120,7.27,0,0,640,470,1.2,35,4
689,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","Chili pepper and peppers, dry",689,,Vegetables,,0.15,0.9,0.3,212,1634.26375,17.40857142857143,25.304832,12.857142857142858,5.271840000000001,0.7860286035808843,0.21397139641911567,0.27221833333333334,,1,0.02368,130,349,1800,60420,,,,,,,,,,,0.02631111111111111,,,0.41,0.026125,,,0.35967,0.1153466666666667,,0.7260295876544434,0.1782459207459208,0.4400179319117839,0.2860116557426595,,0.026271288656777556,17.5728,0.7,19,1.1,0,2,1.5,10.3,3,210,90.1,0,0,230,2250,8,250,110
401,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",Pepper,,,Vegetables,500,0.15,0.087,0.3,212,1634.26375,,,5.271840000000001,5.271840000000001,0.5790353822320711,0.4209646177679289,0.7270101805267765,,0.81,0.00144,2,37,120,340,,,,,,,,,,,0.016551724137931035,,,0.4100000000000001,0.026125,,,0.3927,0.1153466666666667,,0.7260295876544434,0.1782459207459208,0.4400179319117839,0.2860116557426595,,0.020581734551993837,17.5728,0.7,18,1.4,0.4,2.6,0.3,4,1,80,7.27,0,0,230,1520,8.6,125,110
459,Chicory roots,Chicory roots,459,Potato,Roots and tubers,600,0.15,0.09547478991596638,0.1739707868265123,212,1634.26375,,,0.825,3.057153842744937,0.7800920508620017,0.2199079491379983,0.2819,,0.9,0.0016823751527042534,0.8411875763521266,75.7068818716914,37.8534409358457,0,,,,,,,,,,,0.01762114537444934,,,0.4100000000000001,0.026125,,,0.35967,0.1153466666666667,,0.7260295876544434,0.1782459207459208,0.4400179319117839,0.2860116557426595,,0.019491210604921868,17.5728,0.7,28.7,0.7000000000000001,0.3,1.3,0.4,10.1,4,253.7,7.27,0,5,489,315.1,4.8,300,60
567,Watermelons,Watermelon,567,,Vegetables,500,0.15,0.057,0.2,212,1634.26375,0.857,0.9489312000000009,0.9011269760000005,3.51456,0.9090909090909091,0.09090909090909091,0.1,,0.52,0.00064,0,45,230,330,,,,,,,,,,,0.011228070175438597,,,0.41,0.026125,,,0.3764,0.1153466666666667,,0.7260295876544434,0.1782459207459208,0.4400179319117839,0.2860116557426595,,0.012582336523125997,17.5728,0.7,5,1,0,1,0.2,3,1,110,7.27,0,0,30,50,1,0,12.5
568,Cantaloupes and other melons,Melon,568,,Vegetables,500,0.15,0.07599999999999996,0.2,212,1634.26375,1.158,1.335532799999999,1.22901312,3.514559999999999,0.7518796992481203,0.2481203007518797,0.33,,0.6,0.00096,0,60,140,30,,,,,,,,,,,0.01263157894736843,,,0.41,0.026125,,,0.355,0.1153466666666667,,0.7260295876544434,0.1782459207459208,0.4400179319117839,0.2860116557426595,,0.01597957063711912,17.5728,0.7,10,0.3,0.1,0.2,0.2,4,1,170,7.27,0,0,300,250,1,40,4
397,Cucumbers and gherkins,Cucumber,397,,Vegetables,500,0.15,0.03300000000000003,0.1782201980880549,212,1634.26375,0.562,0.5799024000000006,0.5661175520000001,3.131827896961772,0.8,0.2,0.25,,0.77,0.00112,2,19,170,20,,,,,,,,,,,0.03393939393939391,,,0.41,0.026125,,,0.3381,0.1153466666666667,,0.7260295876544434,0.1782459207459208,0.4400179319117839,0.2860116557426595,,0.03237651515151513,17.5728,0.7,8,0,0,0,0.2,3,1,120,7.27,0,0,130,50,0.8999999999999999,150,0.8
394,"Pumpkins, squash and gourds","Squash, pumpkin",394,,Vegetables,,0.15,0.108,0.3,212,1634.26375,0.613,1.8978624,1.037004592,5.271840000000001,0.88,0.12,0.1363636363636364,,0.67,0.00112,2,22,290,750,,,,,,,,,,,0.01037037037037037,,,0.4100000000000001,0.026125,,,0.35967,0.1153466666666667,,0.7260295876544434,0.1782459207459208,0.4400179319117839,0.2860116557426595,,0.012260925925925925,17.5728,0.7,24,2.6,0.7000000000000001,0,0.1,4,2,100,7.27,0,0,250,120,1,15,25
366,Artichokes,Artichoke,366,,Vegetables,500,0.15,0.119,0.2,212,1634.26375,1.843,2.0911632,2.001824448,3.514559999999999,0.4167795444599579,0.5832204555400421,1.39935,,0.36,0.00368,1,75,450,80,,,,,,,,,,,0.030924369747899163,,,0.4100000000000001,0.026125,,,0.35967,0.1153466666666667,,0.7260295876544434,0.1782459207459208,0.4400179319117839,0.2860116557426595,,0.02812527913722432,17.5728,0.7,94,0,0,0.8999999999999999,1,10,1,270,7.27,0,0,280,60,2,250,0.6
426,Carrots and turnips,Carrot,426,,Vegetables,500,0.15,0.08099999999999996,0.205,212,1634.26375,1.526,1.423396799999999,1.508557456,3.602424000000001,0.5347270813311136,0.4652729186688864,0.8701128761061947,,0.83,0.00144,2,73,410,13460,,,,,,,,,,,0.017777777777777788,,,0.4100000000000001,0.015,,,0.353,0.1153466666666667,,0.7260295876544434,0.1782459207459208,0.4400179319117839,0.2860116557426595,,0.016485353003697543,17.5728,0.7,26,0.5,0.2,1.2,0.1,3,2,100,7.27,0,0,300,70,5,20,100
544,Strawberries,Strawberry,544,,Vegetables,500,0.15,0.104,0.3,212,1634.26375,1.546,1.8275712,1.56007856,5.27184,0.5,0.5,1,,0.95,0.00112,5,70,250,10,,,,,,,,,,,0.010769230769230769,,,0.4100000000000001,0.026125,,,0.35967,0.1153466666666667,,0.7260295876544434,0.1782459207459208,0.4400179319117839,0.2860116557426595,,0.018447115384615385,17.5728,0.7,22,0.3,0.6,2.4,0,8,1,120,3.89,0,0,200,600,20,325,0.8
372,Lettuce and chicory,Lettuce,372,,Vegetables,500,0.15,0.04700000000000004,0.1739707868265123,212,1634.26375,0.7,0.8259216000000008,0.7327396160000003,3.057153842744937,0.7800920508620017,0.2199079491379983,0.2819,,0.74,0.0024,3,14,400,290,,,,,,,,,,,0.05106382978723399,,,0.41,0.024,,,0.294,0.1153466666666667,,0.7260295876544434,0.1782459207459208,0.4400179319117839,0.2860116557426595,,0.0451122784829035,17.5728,0.7,15,1.2,0,3.7,1,10,2.3,87,7.27,0,0,336,122,5.1,75,1.2
748,"Peppermint, spearmint",Peppermint,748,Lettuce,Vegetables,,0.15,0.09799999999999998,0.2100764250137799,212,1634.26375,0,0,2.048,3.691631001482152,0.8,0.2,0.25,,0.74,0.00500425531914893,6.255319148936163,29.191489361702093,834.0425531914884,604.6808510638291,,,,,,,,,,,0.051063829787234,,,0.4100000000000001,0.026125,,,0.35967,0.1153466666666667,,0.7260295876544434,0.1782459207459208,0.4400179319117839,0.2860116557426595,,0.046076063829787205,17.5728,0.7,68,1.9,0,3.9,2,95,10.9,630,43.9,0,0,1100,310,50,650,35
414,"Other beans, green","Beans, green",414,,Vegetables,,0.15,0.1040000000000001,0.3,212,1634.26375,1.457,1.8275712,1.490351408,5.27184,0.3846153846153846,0.6153846153846154,1.6,,0.91,0.00368,2,50,400,335,,,,,,,,,,,0.03538461538461535,,,0.4100000000000001,0.026125,,,0.4286,0.1153466666666667,,0.7260295876544434,0.1782459207459208,0.4400179319117839,0.2860116557426595,,0.029686390532544363,17.5728,0.7,28,0.4,0.1,1.1,0,9,2,250,7.27,0,0,600,200,2.6,150,2.5
417,"Peas, green","Pea, green, with pod",417,,Vegetables,340,0.059117579383341,0.248,0.3,212,1634.26375,3.802,15.112608,10.13594048,5.271840000000001,0.3000030000300004,0.6999969999699996,2.3333,,0.4,0.00672,2,42,230,283.3,,,,,,,,,,,0.02709677419354839,,,0.4100000000000001,0.026125,,,0.35967,0.1153466666666667,,0.7260295876544434,0.1782459207459208,0.4400179319117839,0.2860116557426595,,0.02641653517341625,17.5728,0.7,167,1.5,1.3,0.5,1,15,35,1230,7.27,0,0,780,180,1,175,1.2
420,"Broad beans and horse beans, green","Pea, green, with pod",417,,Vegetables,340,0.059117579383341,0.248,0.3,212,1634.26375,3.802,15.112608,10.13594048,5.271840000000001,0.3000030000300004,0.6999969999699996,2.3333,,0.4,0.00672,2,42,230,283.3,,,,,,,,,,,0.02709677419354839,,,0.4100000000000001,0.026125,,,0.35967,0.1153466666666667,,0.7260295876544434,0.1782459207459208,0.4400179319117839,0.2860116557426595,,0.02641653517341625,17.5728,0.7,167,1.5,1.3,0.5,1,15,35,1230,7.27,0,0,780,180,1,175,1.2
388,Tomatoes,Tomato,388,,Vegetables,500,0.14,0.06214285714285715,0.1325,212,1634.26375,0.8678999999999999,1.054368000000001,0.8790880799999999,2.328396,0.5110732538330494,0.4889267461669506,0.9566666666666666,,0.94,0.0016,1.1,35,110,823,,,,,,,,,,,0.025747126436781606,,,0.41,0.026125,,,0.34145,0.1153466666666667,,0.7260295876544434,0.1782459207459208,0.4400179319117839,0.2860116557426595,,0.025931878928508484,17.5728,0.7,11,0,0,1.1,0.3,5,2,100,7.27,0,0,290,190,8.9,7.5,50
399,Eggplants (aubergines),Aubergine,399,,Vegetables,,0.15,0.09,0.2,212,1634.26375,1.102,1.230095999999999,1.1212144,3.514559999999999,0.5900053100477904,0.4099946899522096,0.6949,,0.85,0.00192,2,44,111,30,,,,,,,,,,,0.021333333333333336,,,0.41,0.026125,,,0.4209,0.1153466666666667,,0.7260295876544434,0.1782459207459208,0.4400179319117839,0.2860116557426595,,0.023297891222687675,17.5728,0.7,24,0,0,0.8999999999999999,0,3,1,130,7.27,0,0,190,40,0.3,300,0.4
373,Spinach,Spinach,373,,Vegetables,500,0.15,0.104,0.185,212,1634.26375,0.919,1.8275712,1.091628528,3.250968,0.9081934846989141,0.09180651530108588,0.1010869565217391,,0.81,0.00416,3,12,900,300,,,,,,,,,,,0.04,,,0.4100000000000001,0.026125,,,0.35967,0.1153466666666667,,0.7260295876544434,0.1782459207459208,0.4400179319117839,0.2860116557426595,,0.03872618460019744,17.5728,0.7,29,2.4,0.8,3.2,1.4,22.7,5.4,535.9000000000001,7.27,0,0,1430.2,262.8,17.2,150,35
378,Cassava leaves,"Vegetables, other",463,Tomato,Vegetables,500,0.15,0.06214285714285715,0.2100764250137799,212,1634.26375,1.235046875,2.671065599999999,1.921595555555556,3.691631001482152,0.6636528134462037,0.3363471865537961,0.7348319180549238,,0.7792105263157892,0.00224,16.792105263157897,91.67368421052633,954.078947368421,2792.3394736842106,,,,,,,,,,,0.03604597701149424,,,0.4100000000000001,0.026125,,,0.35967,0.1153466666666667,,0.7260295876544434,0.1782459207459208,0.4400179319117839,0.2860116557426595,,0.03270908430581326,17.5728,0.7,28.7,0.7000000000000001,0.3,1.3,0.4,10.1,4,253.7,7.27,0,5,489,315.1,4.8,300,60
430,Okra,"Vegetables, other",463,Tomato,Vegetables,500,0.15,0.06214285714285715,0.2100764250137799,212,1634.26375,1.235046875,2.671065599999999,1.921595555555556,3.691631001482152,0.6636528134462037,0.3363471865537961,0.7348319180549238,,0.7792105263157892,0.00224,16.792105263157897,91.67368421052633,954.078947368421,2792.3394736842106,,,,,,,,,,,0.03604597701149424,,,0.4100000000000001,0.026125,,,0.35967,0.1153466666666667,,0.7260295876544434,0.1782459207459208,0.4400179319117839,0.2860116557426595,,0.03270908430581326,17.5728,0.7,28.7,0.7000000000000001,0.3,1.3,0.4,10.1,4,253.7,7.27,0,5,489,315.1,4.8,300,60
446,Green corn (maize),"Vegetables, other",463,Tomato,Vegetables,500,0.15,0.06214285714285715,0.2100764250137799,212,1634.26375,1.235046875,2.671065599999999,1.921595555555556,3.691631001482152,0.6636528134462037,0.3363471865537961,0.7348319180549238,,0.7792105263157892,0.00224,16.792105263157897,91.67368421052633,954.078947368421,2792.3394736842106,,,,,,,,,,,0.03604597701149424,,,0.4100000000000001,0.026125,,,0.35967,0.1153466666666667,,0.7260295876544434,0.1782459207459208,0.4400179319117839,0.2860116557426595,,0.03270908430581326,17.5728,0.7,28.7,0.7000000000000001,0.3,1.3,0.4,10.1,4,253.7,7.27,0,5,489,315.1,4.8,300,60
463,"Other vegetables, fresh n.e.c.","Vegetables, other",463,Tomato,Vegetables,500,0.15,0.06214285714285715,0.2100764250137799,212,1634.26375,1.235046875,2.671065599999999,1.921595555555556,3.691631001482152,0.6636528134462037,0.3363471865537961,0.7348319180549238,,0.7792105263157892,0.00224,16.792105263157897,91.67368421052633,954.078947368421,2792.3394736842106,,,,,,,,,,,0.03604597701149424,,,0.4100000000000001,0.026125,,,0.35967,0.1153466666666667,,0.7260295876544434,0.1782459207459208,0.4400179319117839,0.2860116557426595,,0.03270908430581326,17.5728,0.7,28.7,0.7000000000000001,0.3,1.3,0.4,10.1,4,253.7,7.27,0,5,489,315.1,4.8,300,60
157,Sugar beet,Sugar beet,157,,Sugarbeet,800,0.2205128205128205,0.25,0.1623333333333334,232.075,873.3382333333333,,,4.251554404145078,2.8526512,0.5128205128205128,0.4871794871794872,0.95,,,0.00208,,,,,,,,,,,,,,,0.00832,,,0.5,0.02,,,0.348,0.1153466666666667,,0.660027,0.1782459207459208,0.4400179319117839,0.220009,,0.014010256410256411,17.5728,0.6,,,,,,,,,,,,,,,,
161,Other sugar crops n.e.c.,Sugar beet,157,,Sugarbeet,800,0.2205128205128205,0.25,0.1623333333333334,232.075,873.3382333333333,,,4.251554404145078,2.8526512,0.5128205128205128,0.4871794871794872,0.95,,,0.00208,,,,,,,,,,,,,,,0.00832,,,0.5,0.02,,,0.348,0.1153466666666667,,0.660027,0.1782459207459208,0.4400179319117839,0.220009,,0.014010256410256411,17.5728,0.6,,,,,,,,,,,,,,,,
270,Rape or colza seed,Rape,270,Nuts nes,Oilseeds,1500,0.15,0.912,1,232.075,873.3382333333333,,,27.3265408,17.5728,0.2897152533632319,0.7102847466367681,2.451665,,0.9575,0.0304,536.9842789742162,134.96056686223648,1781.4794825815216,0,,,,,,,,,,,0.03333333333333333,0.006578947368421052,0.008662280701754387,0.5,0.008,,,0.4691727272727272,0.1153466666666667,,0.908,0.1782459207459208,0.454,0.454,,0.015339453085201874,17.5728,0.9,110,62.9,653,280.1,25,0,45,2250,371,0,0,0,0,209.5,300,15
292,Mustard seed,Mustard,,Nuts nes,Spices,,0.2389813181684461,0.912,1,232.075,873.3382333333333,,,25.31092853333334,17.5728,0.2897152533632319,0.7102847466367681,2.451665,,0.9575,0.027147906976744192,536.9842789742162,134.96056686223648,1781.4794825815216,0,,,,,,,,,,,0.02976744186046512,0.00610942215093005,0.009324025639985812,0.5,0.008,,,0.4442637121212122,0.1153466666666667,,0.6964137931034483,0.1782459207459208,0.4220689655172414,0.2743448275862069,,0.014306359933674071,17.5728,0.7,110,62.9,653,280.1,25,0,45,2250,371,0,0,0,0,209.5,300,15
280,Safflower seed,Safflower,280,,Oilseeds,1200,0.1,0.912,1,232.075,873.3382333333333,,,25.31092853333334,17.5728,0.2202247191011235,0.7797752808988765,3.540816326530612,,1,0.01552,9,49,400,140,,,,,,,,,,,0.017017543859649122,0.00610942215093005,0.009324025639985812,0.5,0.008,,,0.436894362191553,0.1153466666666667,,0.7260295876544434,0.1782459207459208,0.4400179319117839,0.2860116557426595,,0.00998588606347329,17.5728,0.7,100,76.5,716,138,1,0,35,2750,371,0,0,1600,0,460,350,7.5
767,"Cotton lint, ginned",Cotton fiber,767,,Fiber,,0.17,0.9,0.92,232.075,873.3382333333333,,,15.81552,15.81552,0.385,0.615,1.597402597402597,,,0.00088,,,,,,,,,,,,,,,0.0009777777777777777,,,0.5,0.008,,,0.4579625,0.1153466666666667,,0.792032,0.1782459207459208,0.4400179319117839,0.352014,,0.005296444444444444,17.19078260869565,0.8,,,,,,,,,,,,,,,,
329,Cotton seed,Cottonseed,329,,Oilseeds,1500,0.17,0.92,0.92,232.075,873.3382333333333,,,22.2262448,16.166976,0.4,0.6,1.5,,,0.02768,,,,,,,,,,,,,,,0.03008695652173913,0.005760869565217391,0.01032608695652174,0.5,0.008,,,0.4579625,0.1153466666666667,,0.7260295876544434,0.1782459207459208,0.4400179319117839,0.2860116557426595,,0.016834782608695652,17.5728,0.7,,,,,,,,,,,,,,,,
328,"Seed cotton, unginned",Seed cotton,328,,Fiber,,0.17,0.91,0.92,232.075,873.3382333333333,,,19.020882399999998,15.991247999999999,0.5607142857142857,0.4392857142857143,0.7834394904458598,,,,,,,,,,,,,,,,,,0.015532367149758454,0.005760869565217391,0.01032608695652174,0.5,0.008,,,0.4579625,0.1153466666666667,,0.7590307938272216,0.1782459207459208,0.4400179319117839,0.3190128278713298,,0.012223505866114563,17.381791304347825,0.8,,,,,,,,,,,,,,,,
267,Sunflower seed,Sunflower seed,267,Nuts nes,Oilseeds,1000,0.12,0.9356666666666666,0.9299999999999999,232.075,873.3382333333333,26.38,,26.38,16.342704,0.3029170915920313,0.6970829084079687,2.301233333333333,,0.9575,0.01968,550.9191780265442,138.46283303446555,1827.7093960549453,0,,,,,,,,,,,0.021033131457071606,0.005372403092352979,0.00893618032614342,0.5,0.008,,,0.4892833333333333,0.1153466666666667,,0.938,0.1782459207459208,0.469,0.469,,0.011947958275312745,17.5728,0.9,27,56.3,135,215.2,0,64,51,3900,371,0,0,2380,0,378,150,150
677,Hop cones,Hop,677,Saffron,Other,,0.2389813181684461,0.9,0.9,232.075,873.3382333333333,,,17.144,15.81552,0.3333333333333334,0.6666666666666666,2,,1,0.01824,59,615,1100,0,,,,,,,,,,,0.020266666666666665,,,0.5,0.008,,,0.436894362191553,0.1153466666666667,,0.7260295876544434,0.1782459207459208,0.4400179319117839,0.2860116557426595,,0.01208888888888889,17.5728,0.7,39,15.9,4.3,20.7,1,111,10.9,2640,43.9,0,0,0,0,0,125,7.5
333,Linseed,Linseed,333,Nuts nes,Oilseeds,1200,0.2389813181684461,0.9199,0.9624999999999999,232.075,873.3382333333333,,,25.31092853333334,16.91382,0.2600104004160166,0.7399895995839834,2.846,,0.9575,0.0061,541.6357875311201,136.12963317606506,1796.9111579240587,0,,,,,,,,,,,0.006631155560386999,0.006725468577728775,0.009371554575523704,0.62,0.008,,,0.4169,0.1153466666666667,,0.7260295876544434,0.1782459207459208,0.4400179319117839,0.2860116557426595,,0.007644086209148986,17.5728,0.7,285,36.6,75.3,287.3,205,57.5,45,3700,371,0,0,870,6,3.1,4,0.4
826,Unmanufactured tobacco,Tobacco,826,,Other,1500,0.2,0.9,0.8,232.075,873.3382333333333,,,14.962,14.05824,0.6666666666666667,0.3333333333333333,0.5,,,0.04,,,,,,,,,,,,,,,0.044444444444444446,,,0.5,0.008,,,0.3995,0.1153466666666667,,0.7260295876544434,0.1782459207459208,0.4400179319117839,0.2860116557426595,,0.0322962962962963,17.5728,0.7,,,,,,,,,,,,,,,,
156,Sugar cane,Sugarcane,156,,Other,2000,0.115,0.295,0.48,232.075,873.3382333333333,,,5.016834196891192,8.434944,0.7,0.3,0.4285714285714287,,,0.00032,,,,,,,,,,,,,,,0.0010847457627118646,,,0.5,0.008,,,0.438875,0.1153466666666667,,0.5511,0.1782459207459208,0.334,0.2171,,0.003159322033898305,17.5728,0.5,,,,,,,,,,,,,,,,
