Code,Name_biomass,Equiv,Category,BG_Biomass_kgDM_ha,Root_Shoot_ratio,Product_kgDM_kgFM,Residue_kgDM_kgFM,Conventional_kgDM_ha,Organic_kgDM_ha,GE_product_edible_portion_MJ_kgFM,GE_product_residue_MJ_kgFM,GE_product_MJ_kgFM,GE_residue_MJ_kg,kg_product_kg_aerial_biomass,kg_residue_kg_aerial_biomass_FM,kg_residue_kg_product_FM,Carcass_to_LW,Edible_portion,N_kgN_kgFM,Lipids_g_kgFM,Carbohydrates_g_kgFM,Calcium_mg_kgFM,VitaminA_microg_kgFM,Edible_kgDM_kgFM,Edible_kgC_kgFM,Edible_N_kgFM,Edible_kgP_kgFM,Edible_K_kgFM,NonEdible_kgDM_kgFM,NonEdible_kgC_kgFM,NonEdible_kgN_kgFM,NonEdible_kgP_kgFM,NonEdible_kgK_kgFM,Product_kgN_kgDM,Product_kgP_kgDM,Product_kgK_kgDM,Product_kgC_kgDM,Residue_kgN_kgDM,Residue_kgP_kgDM,Residue_kgK_kgDM,Residue_kgC_kgDM,Residue_humified_kgC_kgC,MgDM_m3,Root_kgC_kgDM,Root_humified_kgC_kgC,Root_mass_kgC_kgDM,Rhizodeposits_mass_kgC_kgDM,Residue_C_N,Root_kgN_kgDM,GE_Roots_MJ_kgDM,Rhizodeposits_N_kgN_kgRootN,Fiber_g_kgFM,SFA_g_kgFM,MUFA_g_kgFM,PUFA_g_kgFM,PUFA_n3_g_kgFM,Iron_mg_kgFM,Zinc_mg_kgFM,Magnesium_mg_kgFM,Cadmium_microg_kgFM,VitaminB12_microg_kgFM,VitaminD_microg_kgFM,Folate_microg_kgFM,VitaminC_mg_kgFM,VitaminE_mg_kgFM,Flavonoids_mg_kgFM,Carotenoids_mg_kgFM,
211,Pulses nes,Pea,Legumes,,0.2879694022908921,0.9161666666666667,0.8996666666666666,232.075,873.3382333333333,,,15.8096624,15.8096624,0.3683207693256648,0.6316792306743352,1.7150247373528154,,1.0,0.03456,23.0,560.0000000000001,720.0,420.0,,,,,,,,,,,0.04704264105246115,0.004999194581928661,0.012371095488735356,0.4744444444444445,0.008,0.0007777777777777778,0.015000000000000001,0.43749765209281005,0.11534666666666667,,0.747070446914437,0.17824592074592077,0.4527699678269315,0.2943004790875055,,0.022380215588948274,17.5728,0.7,85.8,3.3000000000000003,10.9,16.599999999999998,0.0,62.300000000000004,28.1,941.9,4.49,0.0,0.0,2607.7999999999997,74.5,11.6,300.0,3.3000000000000003,
,Tigernuts,,Roots and tubers,,0.0411764705882353,0.30033333333333334,0.25,232.075,873.3382333333333,3.939,4.261404000000001,4.966348954666667,3.5145600000000004,0.5,0.5,1.0,,1.0,0.00976,237.0,425.0,700.0,0.0,,,,,,,,,,,0.008799112769087276,0.001655878264398077,0.01352565831427601,0.42,0.019,,,0.436894362191553,0.11534666666666667,,0.7260295876544434,0.17824592074592077,0.4400179319117839,0.2860116557426595,,0.013899556384543637,14.058240000000001,0.7,0.0,0.0,0.0,0.0,0.3,6.0,4.0,350.0,14.1,0.0,0.0,0.0,40.0,0.0,150.0,15.0,
122,Sweet potato,,Roots and tubers,,0.0411764705882353,0.258,0.25,232.075,873.3382333333333,4.165,4.533782400000001,4.242444304,3.5145600000000004,0.5300006890008957,0.4699993109991043,0.88679,,0.79,0.00192,6.0,215.0,220.0,6670.0,,,,,,,,,,,0.006,0.001590909090909091,0.007386363636363636,0.41,0.019,0.0,0.0,0.436894362191553,0.11534666666666667,,0.7260295876544434,0.17824592074592077,0.4400179319117839,0.2860116557426595,,0.012109991042988356,14.058240000000001,0.7,29.0,0.0,0.0,1.3,0.5,7.0,3.0,130.0,21.7,0.0,0.0,520.0,250.0,40.0,175.0,10.0,
116,Potato,,Roots and tubers,,0.0411764705882353,0.227,0.2,232.075,873.3382333333333,3.713,3.9890255999999997,3.7406025599999997,3.5145600000000004,0.5882352941176471,0.4117647058823529,0.7,,0.9,0.004,2.0,180.0,90.0,0.0,,,,,,,,,,,0.016,0.0022471910112359553,0.02471910112359551,0.41,0.019,,,0.4305,0.11534666666666667,,0.7260295876544434,0.17824592074592077,0.4400179319117839,0.2860116557426595,,0.017235294117647057,17.5728,0.7,17.0,0.3,0.0,1.1,0.5,7.0,4.0,200.0,21.7,0.0,0.0,160.0,190.0,0.6,150.0,7.5,
,Cassava,Potato,Roots and tubers,,0.0411764705882353,0.41600000000000004,0.30000000000000004,232.075,873.3382333333333,3.939,4.261404000000001,6.916,3.5145600000000004,0.5394119943728476,0.46058800562715235,0.8622633333333333,,0.9,0.00144,3.6651982378854626,329.86784140969166,164.93392070484583,0.0,,,,,,,,,,,0.0034615384615384616,0.0011295346910491846,0.008471510182868883,0.44,0.019,,,0.436894362191553,0.11534666666666667,,0.7260295876544434,0.17824592074592077,0.4400179319117839,0.2860116557426595,,0.010618367472052675,11.7152,0.7,0.0,0.0,0.0,0.0,0.3,6.0,4.0,350.0,14.1,0.0,0.0,0.0,40.0,0.0,150.0,15.0,
149,"Roots, other",Potato,Roots and tubers,,0.0411764705882353,0.30033333333333334,0.25,232.075,873.3382333333333,3.939,4.261404000000001,4.966348954666667,3.5145600000000004,0.5394119943728476,0.46058800562715235,0.8622633333333333,,0.9,0.005292217327459618,2.6461086637298092,238.1497797356828,119.0748898678414,0.0,,,,,,,,,,,0.008799112769087276,0.001655878264398077,0.01352565831427601,0.42,0.019,,,0.4305,0.11534666666666667,,0.7260295876544434,0.17824592074592077,0.4400179319117839,0.2860116557426595,,0.013497519074400851,14.058240000000001,0.7,0.0,0.0,0.0,0.0,0.3,6.0,4.0,350.0,14.1,0.0,0.0,0.0,40.0,0.0,150.0,15.0,
,"Roots, dry equivalent",Potato,,,0.0411764705882353,1.0,1.0,232.075,873.3382333333333,3.939,4.261404000000001,16.536123045504993,14.058240000000001,0.5394119943728476,0.46058800562715235,0.8622633333333333,,0.9,0.017621145374449337,8.810572687224669,792.9515418502202,396.4757709251101,0.0,,,,,,,,,,,0.017621145374449337,,,,0.019,0.0,0.0,0.4305,0.11534666666666667,,0.7260295876544434,0.17824592074592077,0.4400179319117839,0.2860116557426595,,0.01825622927648149,14.058240000000001,0.7,,,,,,,,,,,,,,,,,
407,Leek,,Vegetables,,0.15,0.129,0.205,212.0,1634.26375,1.891,2.2668912000000003,2.02256192,3.602424,1.0,0.0,0.0,,0.65,0.0032,4.0,75.0,600.0,1230.0,,,,,,,,,,,0.024806201550387597,,,0.41,0.029,,,0.341,0.11534666666666667,,0.7260295876544434,0.17824592074592077,0.4400179319117839,0.2860116557426595,,0.024806201550387597,17.5728,0.7,28.0,0.0,0.0,2.0,1.0,9.0,2.0,110.0,7.27,0.0,0.0,960.0,180.0,7.3,150.0,0.3,
403,Onion,,Vegetables,,0.15,0.061000000000000054,0.1985,212.0,1634.26375,,,0.995,3.4882008000000004,0.6196097530819502,0.38039024691804973,0.6139190757181947,,1.0,0.00224,2.0,35.0,1140.0,0.0,,,,,,,,,,,0.0367213114754098,,,0.41,0.024,,,0.294,0.11534666666666667,,0.7260295876544434,0.17824592074592077,0.4400179319117839,0.2860116557426595,,0.03188224866215725,17.5728,0.7,18.0,0.0,0.0,0.0,0.1,2.7,2.6,42.0,12.7,0.0,0.0,70.0,69.0,4.5,450.0,0.0,
406,Garlic,,Vegetables,,0.15,0.29700000000000004,0.30000000000000004,212.0,1634.26375,5.246,5.219121600000001,5.239549184,5.271840000000001,1.0,0.09090909090909091,0.1,,0.76,0.00848,3.0,230.0,114.0,0.0,,,,,,,,,,,0.028552188552188548,,,0.41,0.026125000000000002,,,0.35967000000000005,0.11534666666666667,,0.7260295876544434,0.17824592074592077,0.4400179319117839,0.2860116557426595,,0.030927188552188546,17.5728,0.7,12.0,0.5,0.3,1.0,1.0,12.0,11.0,241.0,7.27,0.0,0.0,48.0,140.0,1.0,75.0,0.0,
,Celery,,Vegetables,,0.15,0.04600000000000004,0.09899999999999999,212.0,1634.26375,0.598,0.8083488000000008,0.6716220800000002,1.7397072,0.861244019138756,0.13875598086124402,0.1611111111111111,,0.65,0.00208,2.0,13.0,550.0,950.0,,,,,,,,,,,0.04521739130434778,,,0.4100000000000001,0.026125000000000002,,,0.35967000000000005,0.11534666666666667,,0.7260295876544434,0.17824592074592077,0.4400179319117839,0.2860116557426595,,0.04256820782192632,17.5728,0.7,20.0,0.0,0.0,0.0,0.1,5.0,1.0,140.0,7.27,0.0,0.0,180.0,80.0,2.0,55.0,2.0,
367,Asparagus,,Vegetables,,0.15,0.05300000000000005,0.30000000000000004,212.0,1634.26375,0.8080000000000002,0.9313584000000009,0.8573433600000004,5.271840000000001,0.21786492374727673,0.7821350762527233,3.59,,0.6,0.00432,0.0,11.0,220.0,530.0,,,,,,,,,,,0.08150943396226408,,,0.41,0.026125000000000002,,,0.35967000000000005,0.11534666666666667,,0.7260295876544434,0.17824592074592077,0.4400179319117839,0.2860116557426595,,0.03819132548197475,17.5728,0.7,17.0,1.0,1.0,2.0,0.0,13.0,5.1,125.0,7.27,0.0,0.0,1130.0,216.0,20.0,150.0,0.5,
,Beet,,Vegetables,,0.15,0.10799999999999998,0.121,212.0,1634.26375,1.3870000000000002,1.8978623999999997,1.4789552320000001,2.1263088,0.5128205128205128,0.48717948717948717,0.95,,0.82,0.00208,0.0,64.0,230.0,0.0,,,,,,,,,,,0.01925925925925926,,,0.4100000000000001,0.029,,,0.28,0.11534666666666667,,0.7260295876544434,0.17824592074592077,0.4400179319117839,0.2860116557426595,,0.024004748338081673,17.5728,0.7,25.0,0.0,0.0,0.0,0.1,8.0,3.5,225.0,7.27,0.0,0.0,900.0,49.0,0.4,200.0,0.4,
,Chard,,Vegetables,,0.15,0.125,0.185,212.0,1634.26375,1.381,2.1966,1.6256799999999998,3.2509680000000003,0.9081934846989141,0.09180651530108588,0.10108695652173913,,0.7,0.0032,4.0,45.0,1130.0,1830.0,,,,,,,,,,,0.0256,,,0.4100000000000001,0.026125000000000002,,,0.35967000000000005,0.11534666666666667,,0.7260295876544434,0.17824592074592077,0.4400179319117839,0.2860116557426595,,0.025648198420533074,17.5728,0.7,10.0,0.0,0.0,0.0,0.4,23.0,2.0,810.0,7.27,0.0,0.0,220.0,350.0,0.3,100.0,40.0,
,Borage,,Vegetables,,0.15,0.06499999999999995,0.17397078682651235,212.0,1634.26375,1.214,1.142231999999999,1.1996463999999998,3.0571538427449365,0.861244019138756,0.13875598086124402,0.1611111111111111,,0.8,0.00288,7.0,31.0,930.0,2100.0,,,,,,,,,,,0.044307692307692347,,,0.4100000000000001,0.026125000000000002,,,0.35967000000000005,0.11534666666666667,,0.7260295876544434,0.17824592074592077,0.4400179319117839,0.2860116557426595,,0.0417847350018403,17.5728,0.7,27.0,1.7000000000000002,2.1,1.1,1.5,33.0,2.0,520.0,7.27,0.0,130.0,130.0,350.0,0.0,225.0,0.6,
358,"Cabbage, Broccoli",,Vegetables,,0.15,0.10299999999999998,0.17666666666666667,212.0,1634.26375,1.4539999999999997,1.8099983999999998,1.5429995999999997,3.104528,0.44829191112271416,0.5517080888772858,1.2306893682189657,,0.85,0.00688,9.0,25.4,2120.0,8666.0,,,,,,,,,,,0.06679611650485438,,,0.41,0.028,,,0.3866666666666667,0.11534666666666667,,0.7260295876544434,0.17824592074592077,0.4400179319117839,0.2860116557426595,,0.045391985212100645,17.5728,0.7,31.0,1.0,0.0,3.0,0.0,6.0,4.0,60.0,7.27,0.0,0.0,780.0,490.0,2.0,325.0,4.0,
393,Cauliflower,,Vegetables,,0.15,0.07599999999999996,0.21,212.0,1634.26375,1.111,1.3355327999999993,1.1559065599999998,3.6902880000000002,0.6514657980456027,0.3485342019543974,0.5349999999999999,,0.8,0.00352,2.0,31.0,220.0,0.0,,,,,,,,,,,0.04631578947368424,,,0.41,0.026125000000000002,,,0.35967000000000005,0.11534666666666667,,0.7260295876544434,0.17824592074592077,0.4400179319117839,0.2860116557426595,,0.039278608777644455,17.5728,0.7,23.0,0.0,0.0,1.4000000000000001,0.2,5.0,6.0,120.0,7.27,0.0,0.0,640.0,470.0,1.2,35.0,4.0,
,Turnip,,Vegetables,,0.15,0.08899999999999997,0.2,212.0,1634.26375,1.151,1.5639791999999995,1.2625043839999999,3.5145600000000004,0.5300006890008957,0.4699993109991043,0.88679,,0.73,0.00128,3.0,50.0,590.0,0.0,,,,,,,,,,,0.014382022471910118,,,0.41,0.031,,,0.309,0.11534666666666667,,0.7260295876544434,0.17824592074592077,0.4400179319117839,0.2860116557426595,,0.02219246046031096,17.5728,0.7,20.0,0.0,0.0,1.0,0.3,3.0,1.0,80.0,7.27,0.0,0.0,160.0,200.0,0.0,0.0,1.5,
401,Chili pepper,,Vegetables,,0.15,0.10499999999999998,0.30000000000000004,212.0,1634.26375,2.031,2.9522304,1.5,5.271840000000001,0.30000300003000036,0.6999969999699996,2.3333,,0.95,0.002992,11.0,67.0,140.0,953.3,,,,,,,,,,,0.028495238095238098,,,0.41,0.026125000000000002,,,0.35967000000000005,0.11534666666666667,,0.7260295876544434,0.17824592074592077,0.4400179319117839,0.2860116557426595,,0.026836078539356826,17.5728,0.7,19.0,1.0,0.0,2.0,0.2,10.0,3.0,210.0,7.27,0.0,0.0,230.0,2250.0,8.0,250.0,110.0,
689,"Chili pepper and peppers, dry",,Vegetables,,0.15,0.9,0.30000000000000004,212.0,1634.26375,17.40857142857143,25.304832000000005,12.85714285714286,5.271840000000001,0.7860286035808843,0.21397139641911567,0.2722183333333333,,1.0,0.02368,130.0,349.0,1800.0,60420.0,,,,,,,,,,,0.02631111111111111,,,0.41,0.026125000000000002,,,0.35967000000000005,0.11534666666666667,,0.7260295876544434,0.17824592074592077,0.4400179319117839,0.2860116557426595,,0.026271288656777556,17.5728,0.7,19.0,1.1,0.0,2.0,1.5,10.3,3.0,210.0,90.1,0.0,0.0,230.0,2250.0,8.0,250.0,110.0,
,Pepper,,Vegetables,,0.15,0.087,0.30000000000000004,212.0,1634.26375,,,5.271840000000001,5.271840000000001,0.5790353822320711,0.42096461776792893,0.7270101805267765,,0.81,0.00144,2.0,37.0,120.0,340.0,,,,,,,,,,,0.016551724137931035,,,0.4100000000000001,0.026125000000000002,,,0.3927,0.11534666666666667,,0.7260295876544434,0.17824592074592077,0.4400179319117839,0.2860116557426595,,0.020581734551993837,17.5728,0.7,18.0,1.4000000000000001,0.4,2.6,0.3,4.0,1.0,80.0,7.27,0.0,0.0,230.0,1520.0,8.6,125.0,110.0,
,Endive,,Vegetables,,0.15,0.06399999999999995,0.17397078682651235,212.0,1634.26375,0.972,1.124659199999999,1.0269573119999997,3.0571538427449365,0.6666666666666667,0.3333333333333333,0.5,,0.64,0.0024,3.0,30.0,670.0,730.0,,,,,,,,,,,0.037500000000000026,,,0.4100000000000001,0.026125000000000002,,,0.35967000000000005,0.11534666666666667,,0.7260295876544434,0.17824592074592077,0.4400179319117839,0.2860116557426595,,0.033708333333333354,17.5728,0.7,19.0,0.4,0.2,1.3,0.3,6.0,3.0,80.0,7.27,0.0,0.0,1150.0,100.0,10.0,75.0,1.0,
459,Chicory roots,Potato,Roots and tubers,,0.15,0.09547478991596638,0.17397078682651235,212.0,1634.26375,,,0.825,3.0571538427449365,0.7800920508620017,0.21990794913799827,0.2819,,0.9,0.0016823751527042534,0.8411875763521266,75.7068818716914,37.8534409358457,0.0,,,,,,,,,,,0.01762114537444934,,,0.4100000000000001,0.026125000000000002,,,0.35967000000000005,0.11534666666666667,,0.7260295876544434,0.17824592074592077,0.4400179319117839,0.2860116557426595,,0.019491210604921868,17.5728,0.7,28.700000000000003,0.7000000000000001,0.3,1.3,0.4,10.1,4.0,253.70000000000002,7.27,0.0,5.0,489.0,315.1,4.8,300.0,60.0,
,Belgian endive,Lettuce,Vegetables,,0.15,0.06599999999999995,0.17397078682651235,212.0,1634.26375,1.0506,1.1598047999999992,1.071348912,3.0571538427449365,0.7800920508620017,0.21990794913799827,0.2819,,0.74,0.003370212765957441,4.212765957446801,19.659574468085072,561.7021276595735,407.2340425531908,,,,,,,,,,,0.051063829787234,,,0.4100000000000001,0.026125000000000002,,,0.35967000000000005,0.11534666666666667,,0.7260295876544434,0.17824592074592077,0.4400179319117839,0.2860116557426595,,0.04557958287482175,17.5728,0.7,28.700000000000003,0.7000000000000001,0.3,1.3,0.4,10.1,4.0,253.70000000000002,7.27,0.0,5.0,489.0,315.1,4.8,300.0,60.0,
567,Watermelon,,Vegetables,,0.15,0.057,0.2,212.0,1634.26375,0.857,0.9489312000000009,0.9011269760000005,3.5145600000000004,0.9090909090909091,0.09090909090909091,0.1,,0.52,0.00064,0.0,45.0,230.0,330.0,,,,,,,,,,,0.011228070175438597,,,0.41,0.026125000000000002,,,0.3764,0.11534666666666667,,0.7260295876544434,0.17824592074592077,0.4400179319117839,0.2860116557426595,,0.012582336523125997,17.5728,0.7,5.0,1.0,0.0,1.0,0.2,3.0,1.0,110.0,7.27,0.0,0.0,30.0,50.0,1.0,0.0,12.5,
568,Melon,,Vegetables,,0.15,0.07599999999999996,0.19999999999999996,212.0,1634.26375,1.158,1.3355327999999993,1.2290131199999996,3.5145599999999995,0.7518796992481203,0.24812030075187969,0.33,,0.6,0.00096,0.0,60.0,140.0,30.0,,,,,,,,,,,0.01263157894736843,,,0.41,0.026125000000000002,,,0.355,0.11534666666666667,,0.7260295876544434,0.17824592074592077,0.4400179319117839,0.2860116557426595,,0.01597957063711912,17.5728,0.7,10.0,0.3,0.1,0.2,0.2,4.0,1.0,170.0,7.27,0.0,0.0,300.0,250.0,1.0,40.0,4.0,
,"cultivar for pickled cucumber, gherkins",Cucumber,Vegetables,,0.15,0.03300000000000003,0.19999999999999996,212.0,1634.26375,,,3.5145599999999995,3.5145599999999995,0.8,0.2,0.25,,0.77,0.00112,2.0,19.0,170.0,20.0,,,,,,,,,,,0.03393939393939391,,,0.41,0.026125000000000002,,,0.35967000000000005,0.11534666666666667,,0.7260295876544434,0.17824592074592077,0.4400179319117839,0.2860116557426595,,0.03237651515151513,17.5728,0.7,8.0,0.0,0.0,0.0,0.2,3.0,1.0,120.0,7.27,0.0,0.0,130.0,50.0,0.8999999999999999,150.0,0.8,
397,Cucumber,,Vegetables,,0.15,0.03300000000000003,0.17822019808805492,212.0,1634.26375,0.562,0.5799024000000006,0.5661175520000001,3.131827896961772,0.8,0.2,0.25,,0.77,0.00112,2.0,19.0,170.0,20.0,,,,,,,,,,,0.03393939393939391,,,0.41,0.026125000000000002,,,0.3381,0.11534666666666667,,0.7260295876544434,0.17824592074592077,0.4400179319117839,0.2860116557426595,,0.03237651515151513,17.5728,0.7,8.0,0.0,0.0,0.0,0.2,3.0,1.0,120.0,7.27,0.0,0.0,130.0,50.0,0.8999999999999999,150.0,0.8,
394,"Squash, pumpkin",,Vegetables,,0.15,0.10800000000000001,0.30000000000000004,212.0,1634.26375,0.613,1.8978624000000004,1.0370045920000002,5.271840000000001,0.88,0.12000000000000001,0.13636363636363635,,0.67,0.00112,2.0,22.0,290.0,750.0,,,,,,,,,,,0.010370370370370368,,,0.4100000000000001,0.026125000000000002,,,0.35967000000000005,0.11534666666666667,,0.7260295876544434,0.17824592074592077,0.4400179319117839,0.2860116557426595,,0.012260925925925925,17.5728,0.7,24.0,2.6,0.7000000000000001,0.0,0.1,4.0,2.0,100.0,7.27,0.0,0.0,250.0,120.0,1.0,15.0,25.0,
,Zucchini,,Vegetables,,0.15,0.03500000000000003,0.17822019808805492,212.0,1634.26375,0.5900000000000001,0.6150480000000006,0.5975144000000002,3.131827896961772,0.8,0.2,0.25,,0.7,0.00096,2.0,22.0,240.0,45.0,,,,,,,,,,,0.027428571428571406,,,0.4100000000000001,0.026125000000000002,,,0.3388,0.11534666666666667,,0.7260295876544434,0.17824592074592077,0.4400179319117839,0.2860116557426595,,0.027167857142857126,17.5728,0.7,10.0,0.4,0.2,0.8999999999999999,0.1,4.0,3.0,180.0,7.27,0.0,0.0,500.0,200.0,0.0,0.0,0.0,
,Artichoke thistle,,Vegetables,,0.15,0.061000000000000054,0.17397078682651235,212.0,1634.26375,0.995,1.071940800000001,1.0103881600000002,3.0571538427449365,0.7800920508620017,0.21990794913799827,0.2819,,0.8,0.00224,2.0,35.0,1140.0,0.0,,,,,,,,,,,0.0367213114754098,,,0.4100000000000001,0.026125000000000002,,,0.35967000000000005,0.11534666666666667,,0.7260295876544434,0.17824592074592077,0.4400179319117839,0.2860116557426595,,0.034391098350424996,17.5728,0.7,50.0,0.0,0.0,0.0,1.0,15.0,3.5,550.0,7.27,0.0,0.0,340.0,10.0,9.0,350.0,0.2,
366,Artichoke,,Vegetables,,0.15,0.119,0.19999999999999996,212.0,1634.26375,1.843,2.0911632,2.001824448,3.5145599999999995,0.4167795444599579,0.5832204555400421,1.39935,,0.36,0.00368,1.0,75.0,450.0,80.0,,,,,,,,,,,0.030924369747899163,,,0.4100000000000001,0.026125000000000002,,,0.35967000000000005,0.11534666666666667,,0.7260295876544434,0.17824592074592077,0.4400179319117839,0.2860116557426595,,0.02812527913722432,17.5728,0.7,94.0,0.0,0.0,0.8999999999999999,1.0,10.0,1.0,270.0,7.27,0.0,0.0,280.0,60.0,2.0,250.0,0.6,
426,Carrot,,Vegetables,,0.15,0.08099999999999996,0.20500000000000002,212.0,1634.26375,1.526,1.4233967999999995,1.5085574559999997,3.6024240000000005,0.5347270813311136,0.46527291866888637,0.8701128761061947,,0.83,0.00144,2.0,73.0,410.0,13460.0,,,,,,,,,,,0.017777777777777788,,,0.4100000000000001,0.015,,,0.353,0.11534666666666667,,0.7260295876544434,0.17824592074592077,0.4400179319117839,0.2860116557426595,,0.016485353003697543,17.5728,0.7,26.0,0.5,0.2,1.2,0.1,3.0,2.0,100.0,7.27,0.0,0.0,300.0,70.0,5.0,20.0,100.0,
544,Strawberry,,Vegetables,,0.15,0.10399999999999998,0.3,212.0,1634.26375,1.546,1.8275711999999997,1.56007856,5.27184,0.5,0.5,1.0,,0.95,0.00112,5.0,70.0,250.0,10.0,,,,,,,,,,,0.01076923076923077,,,0.4100000000000001,0.026125000000000002,,,0.35967000000000005,0.11534666666666667,,0.7260295876544434,0.17824592074592077,0.4400179319117839,0.2860116557426595,,0.018447115384615388,17.5728,0.7,22.0,0.3,0.6,2.4,0.0,8.0,1.0,120.0,3.89,0.0,0.0,200.0,600.0,20.0,325.0,0.8,
372,Lettuce,,Vegetables,,0.15,0.04700000000000004,0.17397078682651235,212.0,1634.26375,0.7,0.8259216000000008,0.7327396160000003,3.0571538427449365,0.7800920508620017,0.21990794913799827,0.2819,,0.74,0.0024,3.0,14.0,400.0,290.0,,,,,,,,,,,0.05106382978723399,,,0.41,0.024,,,0.294,0.11534666666666667,,0.7260295876544434,0.17824592074592077,0.4400179319117839,0.2860116557426595,,0.0451122784829035,17.5728,0.7,15.0,1.2,0.0,3.7,1.0,10.0,2.3000000000000003,87.0,7.27,0.0,0.0,336.0,122.0,5.1,75.0,1.2,
748,Peppermint,Lettuce,Vegetables,,0.15,0.09799999999999998,0.21007642501377988,212.0,1634.26375,0.0,0,2.0479999999999996,3.6916310014821523,0.8,0.2,0.25,,0.74,0.00500425531914893,6.255319148936163,29.191489361702093,834.0425531914884,604.6808510638291,,,,,,,,,,,0.051063829787234,,,0.4100000000000001,0.026125000000000002,,,0.35967000000000005,0.11534666666666667,,0.7260295876544434,0.17824592074592077,0.4400179319117839,0.2860116557426595,,0.046076063829787205,17.572800000000004,0.7,68.0,1.9,0.0,3.9000000000000004,2.0,95.0,10.9,630.0,43.9,0.0,0.0,1100.0,310.0,50.0,650.0,35.0,
,Parsley,,Vegetables,,0.15,0.12,0.21007642501377988,212.0,1634.26375,0.0,0,1.6560000000000001,3.6916310014821523,0.861244019138756,0.13875598086124402,0.1611111111111111,,1.0,0.0048,13.0,27.0,2000.0,6730.0,,,,,,,,,,,0.04,,,0.4100000000000001,0.026125000000000002,,,0.35967000000000005,0.11534666666666667,,0.7260295876544434,0.17824592074592077,0.4400179319117839,0.2860116557426595,,0.03807476076555025,17.572800000000004,0.7,28.700000000000003,0.7000000000000001,0.3,1.3,0.4,10.1,4.0,253.70000000000002,7.27,0.0,5.0,489.0,315.1,4.8,300.0,60.0,
414,"Beans, green",,Vegetables,,0.15,0.10400000000000005,0.3,212.0,1634.26375,1.457,1.8275711999999997,1.4903514080000002,5.27184,0.3846153846153846,0.6153846153846154,1.5999999999999999,,0.91,0.00368,2.0,50.0,400.0,335.0,,,,,,,,,,,0.03538461538461537,,,0.4100000000000001,0.026125000000000002,,,0.4286,0.11534666666666667,,0.7260295876544434,0.17824592074592077,0.4400179319117839,0.2860116557426595,,0.029686390532544373,17.5728,0.7,28.0,0.4,0.1,1.1,0.0,9.0,2.0,250.0,7.27,0.0,0.0,600.0,200.0,2.6,150.0,2.5,
417,"Pea, green, with pod",,Vegetables,340.0,0.059117579383341,0.24799999999999997,0.30000000000000004,212.0,1634.26375,3.802,15.112608,10.13594048,5.271840000000001,0.30000300003000036,0.6999969999699996,2.3333,,0.4,0.00672,2.0,42.0,230.0,283.3,,,,,,,,,,,0.027096774193548393,,,0.4100000000000001,0.026125000000000002,,,0.35967000000000005,0.11534666666666667,,0.7260295876544434,0.17824592074592077,0.4400179319117839,0.2860116557426595,,0.026416535173416255,17.5728,0.7,167.0,1.5,1.3,0.5,1.0,15.0,35.0,1230.0,7.27,0.0,0.0,780.0,180.0,1.0,175.0,1.2,
,Radish,Lettuce,Vegetables,,0.15,0.04700000000000004,0.187,212.0,1634.26375,0.689,0.8259216000000008,0.7437686400000003,3.2861136,0.5300006890008957,0.4699993109991043,0.88679,,0.74,0.0024,3.0,14.0,400.00000000000006,290.0,,,,,,,,,,,0.05106382978723399,,,0.4100000000000001,0.026125000000000002,,,0.35967000000000005,0.11534666666666667,,0.7260295876544434,0.17824592074592077,0.4400179319117839,0.2860116557426595,,0.03934259697011008,17.5728,0.7,28.700000000000003,0.7000000000000001,0.3,1.3,0.4,10.1,4.0,253.70000000000002,7.27,0.0,5.0,489.0,315.1,4.8,300.0,60.0,
388,Tomato,,Vegetables,,0.14,0.062142857142857146,0.13249999999999998,212.0,1634.26375,0.8678999999999999,1.054368000000001,0.8790880799999999,2.3283959999999997,0.5110732538330494,0.4889267461669506,0.9566666666666666,,0.94,0.0016,1.1,35.0,110.0,823.0,,,,,,,,,,,0.02574712643678161,,,0.41,0.026125000000000002,,,0.34145000000000003,0.11534666666666667,,0.7260295876544434,0.17824592074592077,0.4400179319117839,0.2860116557426595,,0.02593187892850849,17.5728,0.7,11.0,0.0,0.0,1.1,0.3,5.0,2.0,100.0,7.27,0.0,0.0,290.0,190.0,8.9,7.5,50.0,
399,Aubergine,,Vegetables,,0.15,0.09,0.19999999999999996,212.0,1634.26375,1.1020000000000003,1.2300959999999992,1.1212144000000002,3.5145599999999995,0.5900053100477904,0.40999468995220956,0.6949,,0.85,0.00192,2.0,44.0,111.0,30.0,,,,,,,,,,,0.021333333333333336,,,0.41,0.026125000000000002,,,0.4209,0.11534666666666667,,0.7260295876544434,0.17824592074592077,0.4400179319117839,0.2860116557426595,,0.023297891222687675,17.5728,0.7,24.0,0.0,0.0,0.8999999999999999,0.0,3.0,1.0,130.0,7.27,0.0,0.0,190.0,40.0,0.3,300.0,0.4,
